////////////////////////////////////////////////////////////////////////////////																																																		
//	[ Text  Version ]	1.2.7.2																																			데미지 구분		타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2			
//	[ 최종 작업자 ]	사재일																																																
//	[ 최종 작업일 ]	2016-07-18 11:32 AM																																																
//	[ 작 업 내 용 ]	Season12 P.1 신스킬 아이템 추가												SkilluseType																																				
////////////////////////////////////////////////////////////////////////////////																																																		
//속성1 - 펜타그램 속성과 동일 [0(없음). 1(불). 2(물). 3(땅). 4(바람). 5(암흑)]																																																		
//속성2 [-1(없음). 0(물리). 1(마법)]																																																		
// SkillBrand [특정 스킬이 있어야지만 사용이 가능]. 마스터레벨의 경우 액티브 강화 스킬은 선행스킬 조건을 같은 스킬로 넣어야함																																																		
// SkillUsetype [0(일반스킬). 1(직책스킬). 3(마스터레벨:패시브). 4(마스터레벨:액티브), 5(이벤트 맵 스킬/스킬각인UI에서 표시되지 않음), 6(캐릭터 사용불가스킬/스킬각인UI에서 표시되지 않음)]																																																		
// 스킬 타입 : [0(일반스킬). 1(버프:아군에게 이로운 효과). 2(디버프:적군에게 해로운 효과). 3(치료:대상을 회복시킴)]																																																		
// 일반스킬 : 0 ~ 299 Index																																																		
// 마스터스킬트리 (3차전직) : 300 ~ 1000 Index  - 신스킬(723 ~ 742 Index 의 경우 일반스킬이나 예외처리 됨																																																		
// 스킬강화트리 (4차전직) : 1001 ~ Index																																																		
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	ReqEng	ReqStr	ReqDex	ReqCha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
392	"Nova Strengthener"	100	17	198	49	6	0	1052	0	0	0	0	1	1	4	40	0	0	0	0	3	0	0	0	0	0	0	0	7	93	1	0	0	0	92	0	0	2	0	1	1	0	1	0	0	-1	-1	-1	-1	160	0
393	"Ice Storm Mastery"	93	22	110	5	6	0	849	0	0	0	0	2	1	4	391	0	0	0	0	3	0	0	0	0	0	0	0	7	92	1	0	0	0	93	0	0	0	0	1	0	0	0	0	0	3	90	-1	-1	115	0
394	"Meteor Mastery"	21	1	14	0	6	0	104	0	0	0	0	3	1	4	390	0	0	0	0	3	0	0	0	0	0	0	0	8	210	1	0	0	0	95	0	0	0	0	0	0	0	0	0	0	3	45	-1	-1	190	0
395	"Nova Cast Strengthener"	100	22	198	49	6	0	1052	0	0	0	0	1	1	4	58	0	0	0	0	3	0	0	0	0	0	0	0	7	93	1	0	0	0	92	0	0	2	0	1	1	0	1	0	0	-1	-1	-1	-1	160	0
397	"One-handed Staff Strengthener"	0	22	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	3	0	0	3	0	0	0	0	2	96	1	0	0	0	97	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
398	"Two-handed Staff Strengthener"	0	42	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	3	0	0	3	0	0	0	0	2	97	1	0	0	0	98	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
399	"Shield Strengthener"	0	10	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	2	98	1	0	0	0	99	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
400	"One-handed Staff Mastery"	0	23	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	3	0	0	0	0	3	99	1	0	0	0	100	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
401	"Two-handed Staff Mastery"	0	42	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	3	0	0	3	0	0	0	0	3	100	1	0	0	0	101	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
402	"Shield Mastery"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	3	101	1	0	0	0	102	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
403	"Soul Barrier Strengthener"	77	7	77	24	6	0	408	0	0	0	0	0	1	4	16	0	0	0	0	3	0	0	0	0	0	0	0	4	102	1	0	0	0	103	1	0	0	4	3	0	0	0	0	0	-1	-1	-1	-1	100	0
404	"Soul Barrier Proficiency"	77	10	84	26	6	0	408	0	0	0	0	0	1	4	403	0	0	0	0	3	0	0	0	0	0	0	0	5	102	1	0	0	0	104	1	0	0	4	3	0	0	0	0	0	-1	-1	-1	-1	100	0
405	"Minimum Wizardry Increase"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	3	0	0	0	0	5	103	1	0	0	0	105	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
406	"Soul Barrier Mastery"	77	7	92	28	6	0	408	0	0	0	0	0	1	4	404	0	0	0	0	3	0	0	0	0	0	0	0	6	102	1	0	0	0	106	1	0	0	140	3	0	0	0	0	0	-1	-1	-1	-1	100	0
407	"Maximum Wizardry Increase"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	3	0	0	0	0	6	104	1	0	0	0	107	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
409	"Illusion Wings Absorption PowUp"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	8	106	1	0	0	0	109	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
410	"Illusion Wings Defense PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	8	107	1	0	0	0	110	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
411	"Multi-Shot Strengthener"	100	22	11	7	6	0	0	0	0	0	0	4	0	4	235	0	0	0	0	0	0	3	0	0	0	0	0	6	211	1	0	0	0	111	0	0	1	0	1	0	0	0	0	5	2	100	-1	-1	105	0
412	"Illusion Wings Attack PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	9	109	1	0	0	0	112	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
413	"Heal Strengthener"	8	22	22	0	6	0	52	0	0	0	0	0	0	4	26	0	0	0	0	0	0	3	0	0	0	0	0	2	110	1	0	0	0	113	3	0	4	0	4	0	0	0	0	0	-1	-1	-1	-1	100	0
414	"Triple Shot Strengthener"	0	4	5	0	6	0	0	0	0	0	0	4	0	4	24	0	0	0	0	0	0	3	0	0	0	0	0	2	111	1	0	0	0	114	0	1	1	0	1	0	0	0	0	5	2	100	-1	-1	160	0
415	"Summoned Monster Power Up(1)"	0	16	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	2	112	1	0	0	0	115	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
416	"Penetration Strengthener"	130	17	10	11	6	0	0	0	0	0	0	4	0	4	52	0	0	0	0	0	0	3	0	0	0	0	0	3	113	1	0	0	0	116	0	0	1	0	1	0	2	0	0	5	2	200	-1	-1	130	0
417	"Defense Increase Strengthener"	13	22	33	0	6	0	72	0	0	0	0	0	-1	4	27	0	0	0	0	0	0	3	0	0	0	0	0	3	114	1	0	0	0	117	1	0	4	2	4	0	0	0	0	0	-1	-1	-1	-1	100	0
418	"Triple Shot Mastery"	0	0	9	0	6	0	0	0	0	0	0	4	0	4	414	0	0	0	0	0	0	3	0	0	0	0	0	3	111	10	0	0	0	118	0	1	0	0	1	0	0	0	0	5	2	100	-1	-1	160	0
419	"Summoned Monster Power Up(2)"	0	16	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	115	1	0	0	0	119	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
420	"Attack Increase Strengthener"	18	22	44	0	6	0	92	0	0	0	0	0	-1	4	28	0	0	0	0	0	0	3	0	0	0	0	0	4	116	1	0	0	0	120	1	0	4	1	4	0	0	0	0	0	-1	-1	-1	-1	100	0
421	"Weapon Mastery"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	4	117	1	0	0	0	121	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
422	"Attack Increase Mastery"	18	22	48	0	6	0	92	0	0	0	0	0	-1	4	420	0	0	0	0	0	0	3	0	0	0	0	0	5	116	1	0	0	0	122	1	0	4	1	4	0	0	0	0	0	-1	-1	-1	-1	100	0
423	"Defense Increase Mastery"	13	22	36	0	6	0	72	0	0	0	0	0	-1	4	417	0	0	0	0	0	0	3	0	0	0	0	0	5	114	1	0	0	0	123	1	0	4	2	4	0	0	0	0	0	-1	-1	-1	-1	100	0
424	"Ice Arrow Strengthener"	0	22	15	18	8	0	0	0	646	0	0	2	0	4	51	0	0	0	0	0	0	3	0	0	0	0	0	5	118	1	0	0	0	124	0	0	1	0	0	0	0	0	0	5	2	150	-1	-1	115	0
425	"Cure"	0	0	72	10	6	3000	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	3	0	0	0	0	0	6	119	10	0	0	0	125	3	0	0	0	4	0	0	0	0	0	-1	-1	-1	-1	100	0
426	"Party Healing"	0	0	66	12	6	5000	20	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	3	0	0	0	0	0	7	120	10	0	0	0	126	3	0	4	0	4	0	0	0	0	0	-1	-1	-1	-1	100	0
427	"Poison Arrow"	0	27	50	50	6	1000	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	8	121	10	0	0	0	127	0	0	0	0	0	0	0	0	0	5	2	100	-1	-1	165	0
428	"Summoned Monster Power Up(3)"	0	16	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	7	122	1	0	0	0	128	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
429	"Party Healing Strengthener"	0	22	72	13	6	3000	20	0	0	0	0	0	-1	4	426	0	0	0	0	0	0	3	0	0	0	0	0	8	120	1	0	0	0	129	3	0	4	0	4	0	0	0	0	0	-1	-1	-1	-1	100	0
430	"Bless"	0	0	108	18	6	3000	20	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	3	0	0	0	0	0	8	123	10	0	0	300	130	1	0	4	142	4	0	0	0	0	0	-1	-1	-1	-1	100	0
431	"Multi-Shot Mastery"	100	1	12	8	6	0	0	0	0	0	0	4	0	4	411	0	0	0	0	0	0	3	0	0	0	0	0	7	211	1	0	0	0	243	0	0	0	0	1	0	0	0	0	5	2	100	-1	-1	105	0
432	"Summon Satyros"	0	0	525	52	0	0	300	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	3	0	0	0	0	0	8	125	10	0	0	0	132	4	0	0	0	1	1	0	1	0	0	-1	-1	-1	-1	100	0
433	"Bless Strengthener"	0	10	118	20	6	3000	20	0	0	0	0	0	-1	4	430	0	0	0	0	0	0	3	0	0	0	0	0	9	123	1	0	0	300	133	1	0	4	142	4	0	0	0	0	0	-1	-1	-1	-1	100	0
434	"Poison Arrow Strengthener"	0	40	50	50	6	500	0	0	0	0	0	5	0	4	427	0	0	0	0	0	0	3	0	0	0	0	0	9	121	1	0	0	0	131	0	0	1	0	0	0	0	0	0	5	2	100	-1	-1	165	0
435	"Bow Strengthener"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	2	126	1	0	0	0	135	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
436	"Crossbow Strengthener"	0	4	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	2	127	1	0	0	0	136	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
437	"Shield Strengthener"	0	10	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	2	128	1	0	0	0	137	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
438	"Bow Mastery"	0	23	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	129	1	0	0	0	138	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
439	"Crossbow Mastery"	0	5	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	130	1	0	0	0	139	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
440	"Shield Mastery"	0	15	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	131	1	0	0	0	140	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
441	"Infinity Arrow Strengthener"	220	1	55	11	6	0	0	0	0	0	0	0	-1	4	77	0	0	0	0	0	0	3	0	0	0	0	0	5	132	1	0	0	0	141	1	0	0	143	2	1	0	1	0	0	-1	-1	-1	-1	100	0
442	"Minimum Attack Power Increase"	0	22	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	5	133	1	0	0	0	61	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
443	"Maximum Attack Power Increase"	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	6	134	1	0	0	0	143	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
445	"DimensionWings Absorb PowUp"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	8	136	1	0	0	0	145	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
446	"DimensionWings Defense PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	8	137	1	0	0	0	146	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
447	"DimensionWings Attack PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	9	138	1	0	0	0	147	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
448	"Fire Tome Strengthener"	0	3	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	2	139	1	0	0	0	148	0	0	3	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
449	"Earth Tome Strengthener"	0	3	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	2	140	1	0	0	0	149	0	0	3	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
450	"Wind Tome Strengthener"	0	3	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	2	141	1	0	0	0	150	0	0	3	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
451	"Fire Tome Mastery"	0	7	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	3	139	1	0	0	0	151	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
452	"Earth Tome Mastery"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	3	140	1	0	0	3	152	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
453	"Wind Tome Mastery"	0	7	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	3	141	1	0	0	0	153	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
454	"Sleep Strengthener"	40	1	30	7	6	0	180	0	0	0	0	0	1	4	219	0	0	0	0	0	0	0	0	0	3	0	0	3	142	1	0	0	0	154	2	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
455	"Chain Lightning Strengthener"	75	22	103	0	6	0	245	0	0	0	0	4	1	4	215	0	0	0	0	0	0	0	0	0	3	0	0	4	143	1	0	0	0	155	0	0	2	0	0	0	0	0	0	0	3	200	-1	-1	105	0
456	"Lightning Shock Strengthener"	93	22	125	10	6	0	823	0	0	0	0	4	1	4	230	0	0	0	0	0	0	0	0	0	3	0	0	4	144	1	0	0	0	156	0	0	2	0	1	0	2	0	0	0	3	200	-1	-1	105	0
457	"Magic Mastery"	0	22	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	5	145	1	0	0	0	157	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
458	"Drain Life Strengthener"	35	22	57	0	6	0	150	0	0	0	0	5	1	4	214	0	0	0	0	0	0	0	0	0	3	0	0	5	146	1	0	0	0	158	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
459	"Weakness Strengthener"	93	3	55	17	6	4000	663	0	0	0	0	0	1	4	221	0	0	0	0	0	0	0	0	0	3	0	0	7	147	1	0	0	0	159	2	0	0	0	1	0	2	0	0	0	-1	-1	-1	-1	100	0
460	"Innovation Strengthener"	111	3	77	17	6	4000	912	0	0	0	0	0	1	4	222	0	0	0	0	0	0	0	0	0	3	0	0	6	148	1	0	0	0	160	2	0	0	0	1	0	2	0	0	0	-1	-1	-1	-1	100	0
461	"Blind"	0	0	115	25	3	5000	20	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	3	0	0	8	149	10	0	0	7	161	2	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
462	"Drain Life Mastery"	35	9	62	0	6	0	150	0	0	0	0	5	1	4	458	0	0	0	0	0	0	0	0	0	3	0	0	7	146	1	0	0	0	162	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
463	"Blind Strengthener"	0	1	126	27	3	5000	20	0	0	0	0	0	1	4	461	0	0	0	0	0	0	0	0	0	3	0	0	9	149	1	0	0	7	163	2	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	100	0
465	"Stick Strengthener"	0	22	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	2	150	1	0	0	0	165	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
466	"Other World Tome Strengthener"	0	4	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	2	151	1	0	0	0	166	0	0	3	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
467	"Stick Mastery"	0	5	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	3	152	1	0	0	0	167	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
468	"Other World Tome Mastery"	0	23	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	3	153	1	0	0	0	168	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
469	"Berserker Strengthener"	83	7	150	75	5	5000	620	0	0	0	0	0	1	4	218	0	0	0	0	0	0	0	0	0	3	0	0	4	154	1	0	0	0	169	1	0	0	150	2	1	0	1	0	0	-1	-1	-1	-1	100	0
470	"Berserker Proficiency"	83	7	165	82	5	5000	620	0	0	0	0	0	1	4	469	0	0	0	0	0	0	0	0	0	3	0	0	5	154	1	0	0	0	170	1	0	0	151	2	1	0	1	0	0	-1	-1	-1	-1	100	0
471	"Minimum Wizardry/Curse Increase"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	5	155	1	0	0	0	171	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
472	"Berserker Mastery"	83	10	181	90	5	5000	620	0	0	0	0	0	1	4	470	0	0	0	0	0	0	0	0	0	3	0	0	6	154	1	0	0	0	172	1	0	0	152	2	1	0	1	0	0	-1	-1	-1	-1	100	0
473	"Maximum Wizardry/Curse Increase"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	6	156	1	0	0	0	173	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
475	"Wing of Ruin Absorption PowUp"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	8	158	1	0	0	0	175	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
476	"Wing of Ruin Defense PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	8	159	1	0	0	0	176	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
478	"Wing of Ruin Attack PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	9	161	1	0	0	0	178	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
479	"Cyclone Strengthener"	0	4	9	0	2	0	0	0	0	0	0	4	0	4	22	0	0	0	0	0	0	0	3	0	0	0	0	2	162	1	0	0	0	179	0	1	1	0	0	0	0	0	0	0	1	30	-1	-1	165	0
480	"Lightning Strengthener"	13	40	20	0	6	0	72	0	0	0	0	4	1	4	3	0	0	0	0	0	0	0	3	0	0	0	0	2	163	1	0	0	0	180	0	0	2	0	0	0	0	0	0	0	3	40	-1	-1	180	0
481	"Twisting Slash Strengthener"	0	40	10	10	2	0	0	0	0	0	0	4	0	4	41	0	0	0	0	0	0	0	3	0	0	0	0	2	164	1	0	0	0	181	0	0	1	0	1	1	0	1	0	2	1	40	-1	-1	150	0
482	"Power Slash Strengthener"	0	17	15	0	5	0	0	0	0	0	0	4	-1	4	56	0	0	0	0	0	0	0	3	0	0	0	0	2	165	1	0	0	0	182	0	1	1	0	1	0	2	0	2	2	1	100	-1	-1	125	0
483	"Flame Strengthener"	35	17	55	0	6	0	160	0	0	0	0	1	1	4	5	0	0	0	0	0	0	0	3	0	0	0	0	3	166	1	0	0	0	183	0	0	2	0	1	0	0	0	0	0	3	100	-1	-1	120	0
484	"Blast Strengthener"	80	17	165	0	6	0	500	0	0	0	0	4	1	4	13	0	0	0	0	0	0	0	3	0	0	0	0	3	167	1	0	0	0	184	0	0	2	0	0	0	0	0	0	0	3	150	-1	-1	130	0
485	"Weapon Mastery"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	3	168	1	0	0	0	185	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
486	"Inferno Strengthener"	88	4	220	0	0	0	724	0	0	0	0	1	1	4	14	0	0	0	0	0	0	0	3	0	0	0	0	4	169	1	0	0	0	186	0	0	2	0	1	1	0	1	0	0	3	90	-1	-1	110	0
487	"Evil Spirit Strengthener"	50	4	108	0	6	0	220	0	0	0	0	5	1	4	9	0	0	0	0	0	0	0	3	0	0	0	0	4	170	1	0	0	0	187	0	0	2	0	1	0	0	0	0	0	3	150	-1	-1	110	0
488	"Magic Mastery"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	4	171	1	0	0	0	188	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
489	"Ice Strengthener"	25	40	42	0	6	0	120	0	0	0	0	2	1	4	7	0	0	0	0	0	0	0	3	0	0	0	0	5	172	1	0	0	0	189	0	0	2	0	0	0	0	0	0	0	3	45	-1	-1	150	0
490	"Fire Slash Strengthener"	0	3	15	22	3	0	0	596	0	0	0	5	-1	4	55	0	0	0	0	0	0	0	3	0	0	0	0	5	173	1	0	0	0	190	0	0	1	0	1	0	2	0	0	2	1	150	-1	-1	105	0
491	"Ice Mastery"	25	1	46	0	6	0	120	0	0	0	0	2	1	4	489	0	0	0	0	0	0	0	3	0	0	0	0	6	172	1	0	0	0	246	0	0	0	0	0	0	0	0	0	0	3	45	-1	-1	150	0
492	"Flame Strike Strengthener"	0	4	30	37	3	0	0	0	0	0	0	1	1	4	236	0	0	0	0	0	0	0	3	0	0	0	0	6	175	1	0	0	0	192	0	0	1	0	1	0	2	0	0	2	1	200	-1	-1	135	0
493	"Fire Slash Mastery"	0	7	17	24	3	0	0	596	0	0	0	5	-1	4	490	0	0	0	0	0	0	0	3	0	0	0	0	7	173	1	0	0	0	193	0	0	0	0	1	0	2	0	0	0	1	150	-1	-1	105	0
494	"Flame Strike Mastery"	0	7	33	40	3	0	0	0	0	0	0	1	1	4	492	0	0	0	0	0	0	0	3	0	0	0	0	7	175	1	0	0	0	194	0	0	0	0	1	0	2	0	0	2	1	200	-1	-1	135	0
495	"Earth Prison"	0	26	180	15	0	5000	20	0	0	0	0	3	1	4	0	0	0	0	0	3	0	0	3	0	0	0	0	8	178	10	0	0	0	197	0	0	2	0	1	1	0	1	0	0	3	200	-1	-1	135	0
496	"Gigantic Storm Strengthener"	220	3	132	11	6	0	1058	0	0	0	0	4	1	4	237	0	0	0	0	0	0	0	3	0	0	0	0	7	180	1	0	0	0	199	0	0	2	0	1	0	2	0	0	0	3	250	-1	-1	115	0
497	"Earth Prison Strengthener"	0	4	198	17	0	3000	20	0	0	0	0	3	1	4	495	0	0	0	0	3	0	0	3	0	0	0	0	9	178	1	0	0	0	201	0	0	2	0	1	1	0	1	0	0	1	200	-1	-1	135	0
504	"Emperor Cape Absorption PowUp"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	8	182	1	0	0	0	204	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
505	"Emperor Cape Defense PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	8	183	1	0	0	0	205	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
506	"Adds Command Stat"	0	40	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	6	184	1	0	0	0	206	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
507	"Emperor Cape Attack PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	9	185	1	0	0	0	207	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
508	"Fire Burst Strengthener"	74	4	25	0	6	0	79	0	0	0	0	1	1	4	61	0	0	0	0	0	0	0	0	3	0	0	0	2	186	1	0	0	0	208	0	0	1	0	0	0	0	0	0	0	1	100	-1	-1	135	0
509	"Force Wave Strengthener"	0	40	15	0	4	0	0	0	0	0	0	4	1	4	60	0	0	0	0	0	0	0	0	3	0	0	0	2	187	1	0	0	0	209	0	0	1	0	0	0	0	0	0	0	1	40	-1	-1	160	0
510	"Dark Horse Strengthener (1)"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	2	188	1	0	0	0	210	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
511	"Critical DMG Increase PowUp"	82	3	75	75	0	0	102	0	0	300	0	0	-1	4	64	0	0	0	0	0	0	0	0	3	0	0	0	3	189	1	0	0	0	211	1	0	0	5	2	1	0	1	0	0	-1	-1	-1	-1	100	0
