//ID	//Name1	Name2	Opt_1stIndex_1	Opt_2ndIndex_1	Opt_1stIndex_2	Opt_2ndIndex_2	Opt_1stIndex_3	Opt_2ndIndex_3	Opt_1stIndex_4	Opt_2ndIndex_4	Opt_1stIndex_5	Opt_2ndIndex_5	Opt_1stIndex_6	Opt_2ndIndex_6	Opt_1stValue_1	Opt_2ndValue_1	Opt_1stValue_2	Opt_2ndValue_2	Opt_1stValue_3	Opt_2ndValue_3	Opt_1stValue_4	Opt_2ndValue_4	Opt_1stValue_5	Opt_2ndValue_5	Opt_1stValue_6	Opt_2ndValue_6	Opt_1stExIndex	Opt_2ndExIndex	Opt_1stExValue	Opt_2ndExValue	Flag	Full_Index_1	Full_Index_2	Full_Index_3	Full_Index_4	Full_Index_5	Full_Index_6	Full_Index_7	Full_Index_8	Full_Index_9	Full_Value_1	Full_Value_2	Full_Value_3	Full_Value_4	Full_Value_5	Full_Value_6	Full_Value_7	Full_Value_8	Full_Value_9	DW	DK	FE	MG	DL	SU	RF	GL	RW	SL	GC
162	Runic Cold	Cold	126	129	20	121	124	123	-1	-1	-1	-1	-1	-1	25	15	18	20	23	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	130	122	15	17	31	125	-1	-1	9	16	18	20	20	4	17	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
163	Vesper	Vesper	11	-1	19	-1	17	-1	-1	-1	-1	-1	-1	-1	100	-1	20	-1	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	15	20	-1	-1	-1	-1	-1	-1	-1	15	10	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
164	Molosos	Molosos	10	-1	5	6	20	-1	-1	-1	-1	-1	-1	-1	50	-1	20	30	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	17	19	-1	-1	-1	-1	-1	-1	5	15	15	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
165	Metis	Metis	11	-1	19	-1	10	-1	20	-1	-1	-1	-1	-1	30	-1	25	-1	20	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	15	17	16	18	-1	-1	-1	-1	-1	10	10	10	10	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
166	Ceres	Ceres	11	-1	10	-1	20	-1	15	-1	-1	-1	-1	-1	50	-1	40	-1	15	-1	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	17	16	18	21	-1	-1	-1	-1	-1	15	20	20	5	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
167	Novice Slayer	Novice Slayer	19	-1	8	-1	20	-1	26	-1	-1	-1	-1	-1	5	-1	7	-1	1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
168	Slayer	Slayer	19	-1	8	-1	20	-1	26	-1	-1	-1	-1	-1	7	-1	10	-1	3	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	21	-1	-1	-1	-1	-1	-1	-1	40	3	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
169	Heartless	Heartless	19	0	20	26	15	17	-1	-1	-1	-1	-1	-1	25	50	10	50	15	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	16	18	-1	-1	-1	-1	5	10	20	30	30	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
170	Harsh	Harsh	19	0	20	26	16	18	-1	-1	-1	-1	-1	-1	30	70	15	75	35	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	-1	-1	-1	7	15	30	18	18	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
171	Punishment	Punishment	19	0	20	26	16	18	-1	-1	-1	-1	-1	-1	35	90	18	100	40	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	15	17	-1	-1	-1	-1	9	20	40	20	20	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
172	Slayer Awakening	Awakening	19	0	20	120	124	123	-1	-1	-1	-1	-1	-1	40	100	18	0	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	122	15	17	31	-1	-1	-1	9	25	2	20	20	2	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
173	Slayer Cold	Cold	126	127	20	120	124	123	-1	-1	-1	-1	-1	-1	21	15	18	19	23	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	130	122	15	17	31	125	-1	-1	9	16	18	20	20	4	17	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
174	Knight Ancestral	Ancestral	126	127	20	120	124	123	-1	-1	-1	-1	-1	-1	36	30	18	34	38	37	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	130	122	15	17	31	125	132	-1	9	31	33	20	20	6	32	45	-1	0	0	0	0	0	0	0	0	0	0	0	
175	Wizard Ancestral	Ancestral	126	129	20	121	124	123	-1	-1	-1	-1	-1	-1	40	44	18	35	38	37	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	130	122	15	17	31	125	132	-1	9	31	33	20	20	6	32	45	-1	0	0	0	0	0	0	0	0	0	0	0	
176	Fairy Ancestral (A)	Ancestral	126	128	20	120	124	123	-1	-1	-1	-1	-1	-1	43	30	18	39	42	41	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	130	122	15	17	31	125	132	-1	9	31	33	20	20	6	32	45	-1	0	0	0	0	0	0	0	0	0	0	0	
177	Summoner Ancestral	Ancestral	126	129	20	131	124	123	-1	-1	-1	-1	-1	-1	40	44	18	35	38	37	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	130	122	15	17	31	125	132	-1	9	31	33	20	20	6	32	45	-1	0	0	0	0	0	0	0	0	0	0	0	
178	Magic  Ancestral (A)	Ancestral	126	127	20	120	124	123	-1	-1	-1	-1	-1	-1	36	30	18	34	38	37	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	130	122	15	17	31	125	132	-1	9	31	33	20	20	6	32	45	-1	0	0	0	0	0	0	0	0	0	0	0	
179	Lord Ancestral	Ancestral	126	127	20	120	124	123	-1	-1	-1	-1	-1	-1	40	30	18	39	42	41	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	130	122	15	17	31	125	132	-1	9	31	33	20	20	6	32	45	-1	0	0	0	0	0	0	0	0	0	0	0	
180	Fighter Ancestral	Ancestral	126	127	20	120	124	123	-1	-1	-1	-1	-1	-1	36	30	18	34	38	37	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	130	122	15	17	31	125	132	-1	9	31	33	20	20	6	32	45	-1	0	0	0	0	0	0	0	0	0	0	0	
181	Lancer Ancestral	Ancestral	126	127	20	120	124	123	-1	-1	-1	-1	-1	-1	43	30	18	39	42	41	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	130	122	15	17	31	125	132	-1	9	31	33	20	20	6	32	45	-1	0	0	0	0	0	0	0	0	0	0	0	
182	Fairy Ancestral (B)	Ancestral	129	29	28	22	30	10	-1	-1	-1	-1	-1	-1	44	51	51	45	65	270	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	11	130	122	125	132	-1	-1	-1	-1	550	31	33	32	32	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
183	Magic Ancestral (B)	Ancestral	126	129	20	121	124	123	-1	-1	-1	-1	-1	-1	40	44	18	35	38	37	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	130	122	15	17	31	125	132	-1	9	31	33	20	20	6	32	45	-1	0	0	0	0	0	0	0	0	0	0	0	
184	Rune Ancestral	Ancestral	126	129	20	121	124	123	-1	-1	-1	-1	-1	-1	40	44	18	35	38	37	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	130	122	15	17	31	125	132	-1	9	31	33	20	20	6	32	45	-1	0	0	0	0	0	0	0	0	0	0	0	
185	Slayer Ancestral	Ancestral	126	127	20	120	124	123	-1	-1	-1	-1	-1	-1	36	30	18	34	38	37	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	130	122	15	17	31	125	132	-1	9	31	33	20	20	6	32	45	-1	0	0	0	0	0	0	0	0	0	0	0	
186			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
187			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
188	Defense Knight 1st	Defensive	19	3	20	10	15	17	-1	-1	-1	-1	-1	-1	10	80	5	30	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	34	24	25	35	36	-1	-1	-1	-1	50	10	20	5	10	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
189	Defense Knight 2nd	Conviction	19	3	20	10	15	17	-1	-1	-1	-1	-1	-1	14	120	10	60	10	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	34	24	25	35	36	-1	-1	-1	-1	80	15	30	8	14	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
190	Defense Knight 3rd	Conversion	19	3	20	10	15	17	-1	-1	-1	-1	-1	-1	18	160	15	90	15	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	34	24	25	35	36	-1	-1	-1	-1	110	20	40	12	18	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
191	Defense Knight 4th	Awakening	19	3	20	10	15	17	-1	-1	-1	-1	-1	-1	22	200	18	120	20	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	34	24	122	35	36	31	-1	-1	-1	140	25	2	17	22	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
192	Defense Knight 5th	Cold	126	3	20	10	15	17	-1	-1	-1	-1	-1	-1	21	240	18	150	25	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	34	130	122	35	36	31	125	-1	-1	170	16	18	23	26	2	17	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
193	Defense Knight 6th	Ancestral	126	3	20	10	15	17	-1	-1	-1	-1	-1	-1	36	280	18	180	30	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	34	130	122	35	36	31	125	132	-1	200	31	33	30	30	3	32	45	-1	0	0	0	0	0	0	0	0	0	0	0	
194	Gunner General 1	Burning	10	-1	20	-1	19	-1	-1	-1	-1	-1	-1	-1	25	-1	10	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	15	17	16	18	-1	-1	-1	-1	-1	15	15	20	20	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
195	Gunner General 2	Falcon's	19	-1	7	-1	20	-1	-1	-1	-1	-1	-1	-1	15	-1	15	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	5	6	21	-1	-1	-1	-1	-1	-1	20	30	5	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
196	Gunner 1st	Conscious	19	2	20	27	15	17	-1	-1	-1	-1	-1	-1	25	50	10	50	15	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	21	24	25	16	18	-1	-1	-1	-1	5	10	20	30	30	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
197			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
198			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
199			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
200			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
201			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
202	Gunner Lucky 1	Baiwen's	11	-1	19	-1	10	-1	20	-1	-1	-1	-1	-1	30	-1	25	-1	20	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	15	17	16	18	-1	-1	-1	-1	-1	10	10	10	10	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
203	Gunner Lucky 2	Cannon's	11	-1	10	-1	20	-1	15	-1	-1	-1	-1	-1	50	-1	40	-1	15	-1	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	17	16	18	21	-1	-1	-1	-1	-1	15	20	20	5	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
204	Apprenticeship	Apprenticeship	7	-1	19	-1	20	-1	27	-1	-1	-1	-1	-1	7	-1	7	-1	1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
205	Skilled Gunner	Skilled Gunner	7	-1	19	-1	20	-1	27	-1	-1	-1	-1	-1	10	-1	10	-1	3	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	25	21	-1	-1	-1	-1	-1	-1	-1	40	3	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	
206			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
207			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
208			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
209			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
210			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
211			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
212			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
213			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
214			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
215			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
216			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
217			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
218			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
219			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
220			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
221			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
222			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
223			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
224			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
225			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
226			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
227			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
228			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
229			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
230			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
231			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
232			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
233			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
234			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
235			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
236			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
237			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
238			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
239			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
240			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
241			-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
